facility_id,aspen_facid,status,certification_type,county,fips_county_code,participation_date,approval_date,type_of_care,critical_access,facility_name,address,city,zip,latitude,longitude,contact_email,contact_phone,num_beds,in_psps_zone,in_fire_zone,in_earthquake_zone,proximity_to_dispatch_center,outage_likelihood_score,google_map_link
60000031,CA060000031,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,33221.0,45498.0,,,ANAHEIM CREST NURSING CENTER,3067 W ORANGE AVE,ANAHEIM,92804,33.82542,-117.997011,KKUIZON@ANAHEIMCREST.COM,(714) 827-2440,83,,,,,,"https://www.google.com/maps/search/?api=1&query=33.82542,-117.997011"
60000033,CA060000033,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28611.0,45566.0,,,PELICAN RIDGE POST ACUTE,466 FLAGSHIP RD,NEWPORT BEACH,92663,33.627897,-117.928116,ADMIN@PELICANRIDGEPOSTACUTE.COM,(949) 642-8044,167,,,,,,"https://www.google.com/maps/search/?api=1&query=33.627897,-117.928116"
60000034,CA060000034,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,26298.0,45287.0,,,VICTORIA HEALTHCARE AND REHABILITATION CENTER,340 VICTORIA ST,COSTA MESA,92627,33.653106,-117.913851,RENEWALS@ENSIGNSERVICES.NET,(949) 642-0387,79,,,,,,"https://www.google.com/maps/search/?api=1&query=33.653106,-117.913851"
60000037,CA060000037,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,26298.0,45603.0,,,CAPISTRANO BEACH CARE CENTER,35410 DEL REY,DANA POINT,92624,33.449157,-117.650414,ADMIN@CAPOBCC.COM,(949) 496-5786,93,,,,,,"https://www.google.com/maps/search/?api=1&query=33.449157,-117.650414"
60000039,CA060000039,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,35433.0,,,,"ANAHEIM POINT HEALTHCARE & WELLNESS CENTRE, LP",3415 W BALL RD,ANAHEIM,92804,33.817446,-118.0089495,ADMINISTRATOR@WINDSORANAHEIMHC.COM,(714) 826-8950,154,,,,,,"https://www.google.com/maps/search/?api=1&query=33.817446,-118.0089495"
60000041,CA060000041,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,36179.0,45335.0,,,THE PAVILION AT SUNNY HILLS,2222 N HARBOR BLVD,FULLERTON,92835,33.89706,-117.9285795,JOHN.LYNCH@SUNNYHILLSHC.COM,(714) 992-5701,228,,,,,,"https://www.google.com/maps/search/?api=1&query=33.89706,-117.9285795"
60000042,CA060000042,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,26298.0,45575.0,,,LAGUNA HILLS HEALTH AND REHABILITATION CENTER,24452 HEALTH CENTER DR,LAGUNA HILLS,92653,33.60735,-117.7070355,JHOLT@LAGUNAHILLSHEALTH.COM,(949) 837-8000,208,,,,,,"https://www.google.com/maps/search/?api=1&query=33.60735,-117.7070355"
60000043,CA060000043,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,25934.0,,,,GARDEN GROVE POST ACUTE,12882 SHACKELFORD LN,GARDEN GROVE,92841,33.775605,-117.9715635,CONNORK@GARDENGROVECH.COM,(714) 638-9470,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.775605,-117.9715635"
60000045,CA060000045,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,29587.0,45321.0,,,BEACHSIDE NURSING CENTER,7781 GARFIELD AVE,HUNTINGTON BEACH,92648,33.687126,-117.992358,SBRAITHWAITE@ENSIGNSERVICES.NET,(714) 847-9671,59,,,,,,"https://www.google.com/maps/search/?api=1&query=33.687126,-117.992358"
60000046,CA060000046,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,37547.0,45453.0,,,GORDON LANE CARE CENTER,1821 E CHAPMAN AVE,FULLERTON,92831,33.874533,-117.897201,ADMIN@GORDONLANECARECENTER.COM,(714) 879-7301,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.874533,-117.897201"
60000047,CA060000047,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28642.0,45541.0,,,COVENTRY COURT HEALTH CENTER,2040 S EUCLID ST,ANAHEIM,92802,33.797484,-117.9411165,RENEWALS@ENSIGNSERVICES.NET,(714) 636-2800,97,,,,,,"https://www.google.com/maps/search/?api=1&query=33.797484,-117.9411165"
60000048,CA060000048,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,33862.0,45719.0,,,LEISURE COURT NURSING CENTER,1135 N LEISURE CT,ANAHEIM,92801,33.84828,-117.9311805,PAULAP@LAPALMANC.NET,(714) 772-1353,115,,,,,,"https://www.google.com/maps/search/?api=1&query=33.84828,-117.9311805"
60000049,CA060000049,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,35201.0,,SUBACUTE - ADULT,,GARDEN PARK CARE CENTER,12681 HASTER ST,GARDEN GROVE,92840,33.778494,-117.90666,ADMIN@GARDENPARKCARECENTER.COM,(714) 971-2153,124,,,,,,"https://www.google.com/maps/search/?api=1&query=33.778494,-117.90666"
60000050,CA060000050,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32330.0,45582.0,,,LA PALMA NURSING CENTER,1130 W LA PALMA AVE,ANAHEIM,92801,33.845985,-117.9327195,SARAHL@LAPALMANC.NET,(714) 772-7480,72,,,,,,"https://www.google.com/maps/search/?api=1&query=33.845985,-117.9327195"
60000051,CA060000051,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,24473.0,,,,ADVANCED REHAB CENTER OF TUSTIN,2210 E 1ST ST,SANTA ANA,92705,33.744825,-117.835335,EMAYOL@REHABTUSTIN.COM,(714) 547-7091,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.744825,-117.835335"
60000052,CA060000052,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,24473.0,45581.0,,,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",920 W LA VETA AVE,ORANGE,92868,33.779142,-117.862281,ADMINISTRATOR@ORANGEREHABILITATION.COM,(714) 633-3568,102,,,,,,"https://www.google.com/maps/search/?api=1&query=33.779142,-117.862281"
60000053,CA060000053,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,31811.0,,,,SEA CLIFF HEALTHCARE CENTER,18811 FLORIDA ST,HUNTINGTON BEACH,92648,33.689016,-117.9911475,DANSMITH@ENSIGNSERVICES.NET,(714) 847-3515,123,,,,,,"https://www.google.com/maps/search/?api=1&query=33.689016,-117.9911475"
60000054,CA060000054,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,24869.0,45141.0,,,HUNTINGTON VALLEY HEALTHCARE CENTER,8382 NEWMAN AVE,HUNTINGTON BEACH,92647,33.70437,-117.9820395,ANDREW.STEPHENSON@HVHCC.COM,(714) 842-5551,144,,,,,,"https://www.google.com/maps/search/?api=1&query=33.70437,-117.9820395"
60000055,CA060000055,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,25986.0,45730.0,,,MISSION PALMS HEALTHCARE CENTER,240 HOSPITAL CIR,WESTMINSTER,92683,33.7644,-117.9946395,ABEGAILIT@ASPENHEALTH.COM,(714) 892-6682,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.7644,-117.9946395"
60000089,CA060000089,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,24473.0,45645.0,,,BUENA VISTA CARE CENTER,1440 S EUCLID ST,ANAHEIM,92802,33.811533,-117.940626,PSAHEBIFARD@BUENAVISTACARECENTER.COM,(714) 535-7264,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.811533,-117.940626"
60000113,CA060000113,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,24593.0,45720.0,,,HARBOR VILLA CARE CENTER,861 S HARBOR BLVD,ANAHEIM,92805,33.823269,-117.9167895,RKOONTZ@HARBORVILLACARES.COM,(714) 635-8131,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.823269,-117.9167895"
60000117,CA060000117,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,27760.0,45527.0,,,BONITA HILLS POST ACUTE,1233 W LA HABRA BLVD,LA HABRA,90631,33.932178,-117.960048,DAVID.AUGUST.JOHNSON@GMAIL.COM,(714) 577-3880,86,,,,,,"https://www.google.com/maps/search/?api=1&query=33.932178,-117.960048"
60000122,CA060000122,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,26543.0,45505.0,,,MESA VERDE POST ACUTE CARE CENTER,661 CENTER ST,COSTA MESA,92627,33.641082,-117.925956,ADMINISTRATOR@MESAVERDEHEALTHCARE.COM,(949) 548-5585,80,,,,,,"https://www.google.com/maps/search/?api=1&query=33.641082,-117.925956"
60000123,CA060000123,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28399.0,45680.0,,,NEWPORT NURSING AND REHABILITATION CENTER,1555 SUPERIOR AVE,NEWPORT BEACH,92663,33.630957,-117.929313,ROBGERKEN@LIFEGEN.NET,(949) 646-7764,59,,,,,,"https://www.google.com/maps/search/?api=1&query=33.630957,-117.929313"
60000124,CA060000124,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,27395.0,45442.0,SUBACUTE - ADULT,,HEALTHCARE CENTER OF ORANGE COUNTY,9021 KNOTT AVE,BUENA PARK,90620,33.830901,-118.011285,ADMINISTRATOR@ORANGEREHAB.COM,(714) 826-2330,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.830901,-118.011285"
60000125,CA060000125,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,29342.0,45454.0,,,THE GROVE POST ACUTE,12332 GARDEN GROVE BLVD,GARDEN GROVE,92843,33.774219,-117.91737,ADMIN@GROVEPOSTACUTE.COM,(714) 534-1041,97,,,,,,"https://www.google.com/maps/search/?api=1&query=33.774219,-117.91737"
60000126,CA060000126,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,31932.0,45519.0,,,SUN MAR NURSING CENTER,1720 W ORANGE AVE,ANAHEIM,92804,33.824547,-117.94257,ADMIN@SUNMARNURSING.COM,(714) 776-1720,69,,,,,,"https://www.google.com/maps/search/?api=1&query=33.824547,-117.94257"
60000127,CA060000127,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,29221.0,45435.0,SUBACUTE - ADULT,,PACIFIC HAVEN SUBACUTE AND HEALTHCARE CENTER,12072 TRASK AVE,GARDEN GROVE,92843,33.76656,-117.918468,MELODYCRUZ@PACHAVEN.COM,(714) 534-1942,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.76656,-117.918468"
60000129,CA060000129,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,26665.0,,,,CRYSTAL COVE CARE CENTER,1445 SUPERIOR AVE,NEWPORT BEACH,92663,33.62715,-117.9331605,MATT.SISCO@CRYSTALCOVECC.COM,(949) 515-3930,96,,,,,,"https://www.google.com/maps/search/?api=1&query=33.62715,-117.9331605"
60000130,CA060000130,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28946.0,45447.0,,,PARKVIEW HEALTHCARE CENTER,1514 E LINCOLN AVE,ANAHEIM,92805,33.838947,-117.8967015,D.BASTONEVH@PROGRESSIVECARECENTERS.COM,(714) 397-2282,41,,,,,,"https://www.google.com/maps/search/?api=1&query=33.838947,-117.8967015"
60000131,CA060000131,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,36496.0,45475.0,SUBACUTE - ADULT,,NEWPORT SUBACUTE HEALTHCARE CENTER,2570 NEWPORT BLVD,COSTA MESA,92627,33.661485,-117.8969625,MSAENZ@NEWPORTSUBACUTE.COM,(949) 631-4282,137,,,,,,"https://www.google.com/maps/search/?api=1&query=33.661485,-117.8969625"
60000132,CA060000132,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,35845.0,45638.0,CCRC,,ROWNTREE GARDENS,12151 DALE AVE,STANTON,90680,33.785442,-117.9844875,KATIEP@ROWNTREEGARDENS.ORG,(714) 873-2302,58,,,,,,"https://www.google.com/maps/search/?api=1&query=33.785442,-117.9844875"
60000134,CA060000134,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32177.0,45470.0,CCRC,,REGENTS POINT - WINDCREST,19191 HARVARD AVE,IRVINE,92612,33.651873,-117.831816,LANANH.HUYEN@HUMANGOOD.ORG,(949) 854-9500,59,,,,,,"https://www.google.com/maps/search/?api=1&query=33.651873,-117.831816"
60000143,CA060000143,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,27181.0,,,,SOUTH COAST POST ACUTE,1030 W WARNER AVE,SANTA ANA,92707,33.714963,-117.8825715,ADMINISTRATOR@SOUTHCOASTPA.COM,(714) 546-6450,255,,,,,,"https://www.google.com/maps/search/?api=1&query=33.714963,-117.8825715"
60000145,CA060000145,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28713.0,45505.0,,,ST. EDNA SUBACUTE AND REHABILITATION CENTER,1929 N FAIRVIEW ST,SANTA ANA,92706,33.763698,-117.9022185,JNGUYEN@COVENANTCARE.COM,(714) 554-9700,144,,,,,,"https://www.google.com/maps/search/?api=1&query=33.763698,-117.9022185"
60000147,CA060000147,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28087.0,,SUBACUTE - ADULT,,PARK ANAHEIM HEALTHCARE CENTER,3435 W BALL RD,ANAHEIM,92804,33.817437,-118.009764,FAC36ADMIN@LONGWOODMGMT.COM,(714) 827-5880,115,,,,,,"https://www.google.com/maps/search/?api=1&query=33.817437,-118.009764"
60000151,CA060000151,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,35062.0,,,,STANLEY HEALTHCARE CENTER,14102 SPRINGDALE ST,WESTMINSTER,92683,33.757353,-118.024209,,(714) 893-0026,30,,,,,,"https://www.google.com/maps/search/?api=1&query=33.757353,-118.024209"
60000155,CA060000155,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,35270.0,,,,TERRACE VIEW CARE CENTER,201 E BASTANCHURY RD,FULLERTON,92835,33.896196,-117.9275625,BDAHL@TERRACEVIEWCARE.COM,(714) 870-0060,59,,,,,,"https://www.google.com/maps/search/?api=1&query=33.896196,-117.9275625"
60000156,CA060000156,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32682.0,45572.0,,,"GREENFIELD CARE CENTER OF FULLERTON, LLC",330 W BASTANCHURY RD,FULLERTON,92835,33.893271,-117.9325395,ADMIN@GCCFULLERTON.COM,(562) 340-7863,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.893271,-117.9325395"
60000159,CA060000159,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,29903.0,45603.0,CCRC,,TOWN & COUNTRY,555 E MEMORY LN,SANTA ANA,92706,33.773652,-117.8628885,MPRECIADO@TCMANOR.COM,(714) 547-7157,95,,,,,,"https://www.google.com/maps/search/?api=1&query=33.773652,-117.8628885"
60000164,CA060000164,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28851.0,45287.0,SUBACUTE - ADULT,,FRENCH PARK CARE CENTER,600 E WASHINGTON AVE,SANTA ANA,92701,33.755175,-117.8618265,ADMIN@FRENCHPARKCARECENTER.COM,(714) 973-1656,202,,,,,,"https://www.google.com/maps/search/?api=1&query=33.755175,-117.8618265"
60000167,CA060000167,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,31295.0,45474.0,,,EXTENDED CARE HOSPITAL OF WESTMINSTER,206 HOSPITAL CIR,WESTMINSTER,92683,33.761592,-117.9946125,,(714) 891-2769,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.761592,-117.9946125"
60000168,CA060000168,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,25449.0,45631.0,,,ST. CATHERINE HEALTHCARE,245 E WILSHIRE AVE,FULLERTON,92832,33.872697,-117.9204525,RLOOPER@ENSIGNSERVICES.NET,(714) 871-6020,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.872697,-117.9204525"
60000194,CA060000194,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,24716.0,45680.0,SUBACUTE - ADULT,,CHAPMAN CARE CENTER,12232 CHAPMAN AVE,GARDEN GROVE,92840,33.788277,-117.919647,MICHELLEW@CHAPMANCARE.NET,(714) 971-5517,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.788277,-117.919647"
60000196,CA060000196,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,28764.0,45251.0,,,"ANAHEIM HEALTHCARE CENTER, LLC",501 S BEACH BLVD,ANAHEIM,92804,33.826212,-117.993591,ADMIN@ANAHEIMHEALTHCARE.COM,(714) 816-0540,250,,,,,,"https://www.google.com/maps/search/?api=1&query=33.826212,-117.993591"
60000255,CA060000255,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,31876.0,45721.0,,,PALM TERRACE HEALTHCARE & REHABILITATION CENTER,24962 CALLE ARAGON,LAGUNA WOODS,92637,33.599286,-117.715914,RENEWALS@ENSIGNSERVICES.NET,(949) 587-9000,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.599286,-117.715914"
60000715,CA060000715,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32322.0,45644.0,,,TRABUCO HILLS POST ACUTE,25652 OLD TRABUCO RD,LAKE FOREST,92630,33.645663,-117.682488,ADMIN@TRABUCOHILLSPOSTACUTE.COM,(949) 380-9380,175,,,,,,"https://www.google.com/maps/search/?api=1&query=33.645663,-117.682488"
60000765,CA060000765,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32118.0,45650.0,SUBACUTE - ADULT,,NEW ORANGE HILLS,5017 E CHAPMAN AVE,ORANGE,92869,33.788277,-117.799596,JVILLAFANIA@ENSIGNSERVICES.NET,(714) 997-7090,145,,,,,,"https://www.google.com/maps/search/?api=1&query=33.788277,-117.799596"
60000837,CA060000837,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32538.0,45667.0,,,FOUNTAIN VALLEY POST ACUTE,11680 WARNER AVE,FOUNTAIN VALLEY,92708,33.715134,-117.9255105,DARREN.GALLAUGHER@FOUNTAINVALLEYPA.COM,(714) 241-9800,151,,,,,,"https://www.google.com/maps/search/?api=1&query=33.715134,-117.9255105"
60000839,CA060000839,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32807.0,45623.0,CCRC,,FREEDOM VILLAGE HEALTHCARE CENTER,23442 EL TORO RD,LAKE FOREST,92630,33.621606,-117.697131,HBEKERIAN@FREEDOMVILLAGE.ORG,(949) 472-4733,52,,,,,,"https://www.google.com/maps/search/?api=1&query=33.621606,-117.697131"
60000876,CA060000876,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,33413.0,45496.0,,,VILLA VALENCIA HEALTHCARE CENTER,25000 CALLE DE LOS CABALLEROS,LAGUNA HILLS,92653,33.6077382,-117.7049051,SPENCERN@ASPENHEALTH.COM,(949) 609-7540,59,,,,,,"https://www.google.com/maps/search/?api=1&query=33.6077382,-117.7049051"
60000923,CA060000923,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,32784.0,45694.0,,,BEACH CREEK POST-ACUTE,645 S BEACH BLVD,ANAHEIM,92804,33.823485,-117.99459,JAKE.ROTHEY@LINKSHEALTH.COM,(714) 821-1993,138,,,,,,"https://www.google.com/maps/search/?api=1&query=33.823485,-117.99459"
60000978,CA060000978,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,34003.0,45610.0,,,PARK REGENCY CARE CENTER,1770 W LA HABRA BLVD,LA HABRA,90631,33.931449,-117.966024,ADMIN@PARKREGENCYCARE.COM,(714) 773-0750,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.931449,-117.966024"
60001154,CA060001154,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,33820.0,45680.0,,,PARK VISTA AT MORNINGSIDE,2525 BREA BLVD,FULLERTON,92835,33.897096,-117.9117135,OAKESONC@MSRETIREMENT.COM,(909) 261-5360,59,,,,,,"https://www.google.com/maps/search/?api=1&query=33.897096,-117.9117135"
60001166,CA060001166,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,36063.0,45727.0,SUBACUTE - PEDIATRIC,,FOOTHILL REGIONAL MEDICAL CENTER D/P SNF,14662 NEWPORT AVE,TUSTIN,92780,33.730281,-117.8284365,DRBORAH.TENER@ALTAHOSPITALS.COM,(714) 619-7700,42,,,,,,"https://www.google.com/maps/search/?api=1&query=33.730281,-117.8284365"
60001201,CA06001201,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,41905.0,45708.0,SUBACUTE - ADULT,,WEST ANAHEIM MEDICAL CENTER D/P SNF,3033 W ORANGE AVE,ANAHEIM,92804,33.825456,-117.9948825,MGHAN@PRIMEHEALTHCARE.COM,(714) 229-6852,22,,,,,,"https://www.google.com/maps/search/?api=1&query=33.825456,-117.9948825"
60001255,CA060001255,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,34226.0,,SUBACUTE - ADULT,,"SOUTH COAST GLOBAL MEDICAL CENTER, INC. D/P SNF",2701 S BRISTOL ST,SANTA ANA,92704,33.711084,-117.884268,MIN.BALBA-DIZON@KPCHEALTH.COM,(714) 754-5596,46,,,,,,"https://www.google.com/maps/search/?api=1&query=33.711084,-117.884268"
60001568,CA060001562,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,35643.0,,SUBACUTE - ADULT,,CHAPMAN GLOBAL MEDICAL CENTER D/P SNF,2601 E CHAPMAN AVE,ORANGE,92869,33.788511,-117.826335,SHELLEY.GILLILAND@KPCHEALTH.COM,(714) 633-0011,27,,,,,,"https://www.google.com/maps/search/?api=1&query=33.788511,-117.826335"
60001680,CA0600001680,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,36769.0,45693.0,,,SAN JUAN HILLS HEALTHCARE CENTER,31741 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,92675,33.501105,-117.653724,JONC@ASPENHEALTH.COM,(949) 248-8855,45,,,,,,"https://www.google.com/maps/search/?api=1&query=33.501105,-117.653724"
60001698,CA980001698,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,36579.0,,SUBACUTE - PEDIATRIC,,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE D/P SNF,393 S TUSTIN ST,ORANGE,92866,33.782769,-117.833886,RCONSOLVER@NHSLTD.COM,(714) 464-1853,21,,,,,,"https://www.google.com/maps/search/?api=1&query=33.782769,-117.833886"
60001718,060001718,OPEN,LICENSED AND CERTIFIED,ORANGE,6059,36937.0,45440.0,CCRC,,BAYSHIRE YORBA LINDA POST-ACUTE,17803 IMPERIAL HWY,YORBA LINDA,92886,33.89544,-117.8206155,ADMIN@SERENTOROSA.COM,(714) 777-9666,45,,,,,,"https://www.google.com/maps/search/?api=1&query=33.89544,-117.8206155"
70000002,CA070000002,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,26298.0,45723.0,,,WOODLANDS HEALTHCARE CENTER,14966 TERRENO DE FLORES LN,LOS GATOS,95032,37.250811,-121.9525605,MATTW@ASPENHEALTH.COM,(408) 356-8136,65,,,,,,"https://www.google.com/maps/search/?api=1&query=37.250811,-121.9525605"
70000003,CA070000003,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,29281.0,45652.0,,,VASONA CREEK HEALTHCARE CENTER,16412 LOS GATOS BLVD,LOS GATOS,95032,37.230192,-121.96458,JEFF.EDWARDS@VASONACREEK.COM,(408) 356-2191,148,,,,,,"https://www.google.com/maps/search/?api=1&query=37.230192,-121.96458"
70000009,CA070000009,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,33552.0,45630.0,,,VISTA MANOR NURSING CENTER,120 JOSE FIGUERES AVE,SAN JOSE,95116,37.360062,-121.848894,AMYSANTO@LIFEGEN.NET,(408) 272-1400,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.360062,-121.848894"
70000012,CA070000012,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,32690.0,,CCRC,,LINCOLN GLEN SKILLED NURSING,2671 PLUMMER AVE,SAN JOSE,95125,37.27702464,-121.8952794,BMORTENSEN@LGMANOR.ORG,(408) 757-8580,59,,,,,,"https://www.google.com/maps/search/?api=1&query=37.27702464,-121.8952794"
70000023,CA070000023,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,34698.0,45394.0,,,CANYON SPRINGS POST-ACUTE,180 N JACKSON AVE,SAN JOSE,95116,37.362708,-121.846878,JOHN.BENNETT@CANYONSPRINGSPA.COM,(408) 259-8700,199,,,,,,"https://www.google.com/maps/search/?api=1&query=37.362708,-121.846878"
70000026,CA070000026,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,26298.0,45482.0,,,STONEBROOK HEALTH AND REHABILITATION,350 DE SOTO DR,LOS GATOS,95032,37.244871,-121.946994,CONNORR@ASPENHEALTH.COM,(408) 356-9151,73,,,,,,"https://www.google.com/maps/search/?api=1&query=37.244871,-121.946994"
70000027,CA070000027,OPEN,LICENSED AND CERTIFIED,MONTEREY,6053,26298.0,45678.0,,,CARMEL HILLS CARE CENTER,23795 HOLMAN HWY,MONTEREY,93940,36.57671503,-121.9143678,JCHRISTENSEN@CARMEL-HILLS.COM,(831) 624-1875,99,,,,,,"https://www.google.com/maps/search/?api=1&query=36.57671503,-121.9143678"
70000031,CA070000031,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,39038.0,45365.0,,,"CAMDEN POSTACUTE CARE, INC.",1331 CAMDEN AVE,CAMPBELL,95008,37.268946,-121.9452705,ADMINISTRATOR@CAMDENPOSTACUTE.COM,(408) 377-4030,60,,,,,,"https://www.google.com/maps/search/?api=1&query=37.268946,-121.9452705"
70000032,CA070000032,OPEN,LICENSED AND CERTIFIED,MONTEREY,6053,26612.0,45583.0,CCRC,,CANTERBURY WOODS,651 SINEX AVE,PACIFIC GROVE,93950,36.615267,-121.9217985,MDUNN@FRONTPORCH.NET,(831) 373-3111,24,,,,,,"https://www.google.com/maps/search/?api=1&query=36.615267,-121.9217985"
70000034,CA07000034,OPEN,LICENSED ONLY,MONTEREY,6053,,,CCRC,,CARMEL VALLEY MANOR,8545 CARMEL VALLEY RD,CARMEL,93923,36.53118,-121.825791,CREGAN@CVMANOR.COM,(831) 624-1281,36,,,,,,"https://www.google.com/maps/search/?api=1&query=36.53118,-121.825791"
70000035,CA070000035,OPEN,LICENSED AND CERTIFIED,MONTEREY,6053,28592.0,,,,PACIFIC COAST POST ACUTE,720 E ROMIE LN,SALINAS,93901,36.658548,-121.6424565,TRAVIS.DEVASHRAYEE@PACIFICCOASTPA.COM,(831) 424-8072,149,,,,,,"https://www.google.com/maps/search/?api=1&query=36.658548,-121.6424565"
70000036,CA070000036,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,28246.0,45666.0,,,WHITE BLOSSOM CARE CENTER,1990 FRUITDALE AVE,SAN JOSE,95128,37.310103,-121.928598,NATHAN.FERNSTEN@WHITEBLOSSOMCC.COM,(408) 998-8447,153,,,,,,"https://www.google.com/maps/search/?api=1&query=37.310103,-121.928598"
70000040,CA070000040,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,25355.0,45289.0,,,GILROY HEALTHCARE AND REHABILITATION CENTER,8170 MURRAY AVE,GILROY,95020,37.018044,-121.566348,GILROYREG@COVENANTCARE.COM,(408) 842-9311,134,,,,,,"https://www.google.com/maps/search/?api=1&query=37.018044,-121.566348"
70000041,CA070000041,OPEN,LICENSED AND CERTIFIED,MONTEREY,6053,25355.0,45730.0,,,WINDSOR MONTEREY CARE CENTER,1575 SKYLINE DR,MONTEREY,93940,36.591885,-121.917132,ADMINISTRATOR@WINDSORMONTEREY.COM,(831) 373-2731,78,,,,,,"https://www.google.com/maps/search/?api=1&query=36.591885,-121.917132"
70000042,CA070000042,OPEN,LICENSED AND CERTIFIED,MONTEREY,6053,28212.0,45436.0,,,WINDSOR THE RIDGE REHABILITATION CENTER,350 IRIS DR,SALINAS,93906,36.694512,-121.6572885,RDGADMIN@WINDSORCARES.COM,(831) 449-1515,103,,,,,,"https://www.google.com/maps/search/?api=1&query=36.694512,-121.6572885"
